name,slug,symbol,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
BitScreener Token,bitscreener-token,BITX,2018-11-29,815,0.022405,0.022451,0.019079,0.020882,11153.0,2248164.0,1.0,0.01
BitSend,bitsend,BSD,2018-11-29,704,2.05,2.53,1.71,1.81,27836800.0,31861975.0,1.0,1.06
BitShares,bitshares,BTS,2018-11-29,41,0.891498,0.916782,0.813526,0.891892,726073024.0,2324787849.0,1.0,0.25
BitStation,bitstation,BSTN,2018-11-29,1420,0.005962,0.007644,0.005325,0.007423,4172880.0,8221661.0,1.0,0.0
BitTube,bit-tube,TUBE,2018-11-29,445,0.395678,0.456536,0.330455,0.401137,11221300.0,16772772.0,1.0,0.31
BitUP Token,bitup-token,BUT,2018-11-29,1783,0.009791,0.009791,0.008874,0.009139,801796.0,0.0,1.0,0.0
BitWhite,bitwhite,BTW,2018-11-29,1071,0.852959,0.951803,0.402709,0.845868,1924840.0,4742547.0,1.0,0.62
Bitbase,bitbase,BTBC,2018-11-29,1987,2.92,6.48,0.686922,1.38,3807870.0,0.0,1.0,5.85
Bitblocks,bitblocks,BBK,2018-11-29,1122,0.010511,0.013767,0.007274,0.010949,116830.0,310749.0,1.0,0.01
Bitcloud,bitcloud,BTDX,2018-11-29,1377,1.09,3.16,0.905255,1.1,168953.0,19288587.0,1.0,2.64
BitcoiNote,bitcoinote,BTCN,2018-11-29,1138,0.050252,0.174797,0.036248,0.050418,15043.0,466056.0,1.0,0.15
Bitcoin,bitcoin,BTC,2018-11-29,1,19475.8,20089.0,18974.1,19497.4,23840899072.0,326502485530.0,1.0,4110.4
Bitcoin 21,bitcoin-21,XBTC21,2018-11-29,1553,0.468773,0.513273,0.378501,0.4692,4482.0,372126.0,1.0,0.33
Bitcoin Adult,bitcoin-adult,BTAD,2018-11-29,1464,0.04994,0.065999,0.040451,0.049794,5172.0,493206.0,1.0,0.05
Bitcoin Atom,bitcoin-atom,BCA,2018-11-29,486,1368.09,1686.39,1199.86,1377.98,1656880.0,35330053.0,1.0,831.74
Bitcoin Cash,bitcoin-cash,BCH,2018-11-29,5,3909.0,4355.62,3038.01,3923.07,11889600512.0,66171059189.0,1.0,1530.59
Bitcoin Diamond,bitcoin-diamond,BCD,2018-11-29,35,94.2,104.84,68.77,94.22,779523968.0,918484295.0,1.0,36.07
Bitcoin Fast,bitcoinfast,BCF,2018-11-29,1414,0.327992,0.394534,0.226997,0.330801,99308.0,1780882.0,1.0,0.18
Bitcoin File,bitcoin-file,BIFI,2018-11-29,1900,0.017354,0.022124,0.013629,0.017378,732715.0,0.0,1.0,0.01
Bitcoin God,bitcoin-god,GOD,2018-11-29,1956,137.83,220.3,119.19,137.8,716324.0,0.0,1.0,121.89
Bitcoin Gold,bitcoin-gold,BTG,2018-11-29,20,498.44,539.72,479.82,500.13,1688999936.0,7580780696.0,1.0,359.66
Bitcoin Green,bitcoin-green,BITG,2018-11-29,394,10.58,12.3,9.59,10.72,601289.0,32342368.0,1.0,3.87
Bitcoin Incognito,bitcoin-incognito,XBI,2018-11-29,580,0.634516,0.712944,0.537777,0.643938,152730.0,4711607.0,1.0,0.24
Bitcoin Interest,bitcoin-interest,BCI,2018-11-29,307,21.55,23.04,20.97,22.35,608612.0,98455910.0,1.0,6.5
Bitcoin Planet,bitcoin-planet,BTPL,2018-11-29,1679,0.279176,0.283439,0.15055,0.278994,12440.0,1653454.0,1.0,0.19
Bitcoin Plus,bitcoin-plus,XBC,2018-11-29,807,188.71,276.97,170.55,187.03,23493600.0,18301569.0,1.0,127.93
Bitcoin Private,bitcoin-private,BTCP,2018-11-29,74,76.82,86.73,65.21,76.27,2594300.0,1098387138.0,1.0,42.17
Bitcoin Red,bitcoin-red,BTCRED,2018-11-29,1521,0.504446,0.814348,0.286847,0.507245,5471500.0,7302845.0,1.0,0.64
Bitcoin SV,bitcoin-sv,BSV,2018-11-29,9,205.76,243.78,155.38,208.4,589274000.0,1952224634.0,1.0,108.54
Bitcoin Scrypt,bitcoin-scrypt,BTCS,2018-11-29,1442,0.461417,1.09,0.369989,0.461116,141366.0,7643920.0,1.0,1.03
Bitcoin Token,bitcoin-token,BTK,2018-11-29,1014,0.000138,0.000174,8.9e-05,0.000117,42970.0,876345.0,1.0,0.0
Bitcoin W Spectrum,bitcoin-w-spectrum,BWS,2018-11-29,1466,0.004676,0.005185,0.003021,0.004683,6913.0,453754.0,1.0,0.0
Bitcoin X,bitcoin-x,BTX,2018-11-29,1111,0.112943,0.160125,0.091424,0.103862,61687.0,172391.0,1.0,0.12
Bitcoin Zero,bitcoin-zero,BZX,2018-11-29,1864,0.083375,0.189661,0.06704,0.083451,22474.0,0.0,1.0,0.16
BitcoinX,bitcoinx,BCX,2018-11-29,1842,0.10218,0.127305,0.078311,0.097921,31769400.0,0.0,1.0,0.07
BitcoinZ,bitcoinz,BTCZ,2018-11-29,820,0.02217,0.030599,0.017264,0.025626,527893.0,22412065.0,1.0,0.02
Bitcoinus,bitcoinus,BITS,2018-11-29,1130,0.00876,0.009832,0.007966,0.008622,218536.0,373825.0,0.9411,0.0
Bitcore,bitcore,BTX,2018-11-29,374,40.38,48.42,33.29,39.42,16475700.0,418809200.0,1.0,23.33
Bitdeal,bitdeal,BDL,2018-11-29,1477,0.631302,1.38,0.565372,0.632108,2186620.0,114120000.0,1.0,1.14
Bitether,bitether,BTR,2018-11-29,1159,0.005419,0.005419,0.00488,0.00541,73747.0,100658.0,1.0,0.0
Bitibu Coin,bitibu-coin,BTB,2018-11-29,1349,0.117988,0.120819,0.117021,0.117936,0.0,280419.0,1.0,0.02
Bitmark,bitmark,BTM,2018-11-29,1367,3.42,6.43,3.18,3.39,3974100.0,26118649.0,1.0,5.61
Bitnation,bitnation,XPAT,2018-11-29,1930,0.000218,0.000293,0.000213,0.000218,132883.0,0.0,1.0,0.0
Bitradio,bitradio,BRO,2018-11-29,1409,1.21,1.32,0.965512,1.21,55707.0,7251697.0,1.0,1.03
Bitspace,bitspace,BSX,2018-11-29,1723,0.003422,0.003558,0.002746,0.003434,1013.0,24036.0,1.0,0.0
Bitstar,bitstar,BITS,2018-11-29,1460,0.107983,0.245665,0.096649,0.112222,2215930.0,2590054.0,1.0,0.23
Bitsum,bitsum,BSM,2018-11-29,1440,0.002397,0.008025,0.001949,0.002553,197160.0,1864137.0,1.0,0.01
Bitswift,bitswift,BITS,2018-11-29,1323,2.38,3.01,2.27,2.39,6433260.0,9705686.0,1.0,2.36
Bittwatt,bittwatt,BWT,2018-11-29,461,0.05451,0.058989,0.044338,0.054472,582051.0,14728716.0,1.0,0.04
Bitvolt,bitvolt,VOLT,2018-11-29,1712,0.010951,0.013291,0.006925,0.01048,174710.0,158375.0,1.0,0.01
Bitzeny,bitzeny,ZNY,2018-11-29,1076,0.410127,0.666509,0.379072,0.416304,5356030.0,31478619.0,1.0,0.43
BlackCoin,blackcoin,BLK,2018-11-29,504,1.08,1.31,1.04,1.07,45276900.0,81579756.0,1.0,0.61
Blackmoon,blackmoon,BMC,2018-11-29,475,2.34,2.67,1.92,2.35,7566180.0,49054126.0,1.0,0.76
Blakecoin,blakecoin,BLC,2018-11-29,1437,0.117254,0.145953,0.081782,0.117166,124183.0,1554613.0,1.0,0.08
BlazeCoin,blazecoin,BLZ,2018-11-29,1546,0.002018,0.003247,0.00167,0.002027,24055.0,1233394.0,1.0,0.0
BlazerCoin,blazercoin,BLAZR,2018-11-29,1993,0.011413,0.105862,0.006533,0.011174,1109100.0,0.0,1.0,0.1
BlitzPredict,blitzpredict,XBP,2018-11-29,1020,0.010584,0.015614,0.007458,0.010587,371967.0,2983268.0,1.0,0.01
Block Array,block-array,ARY,2018-11-29,874,0.405148,0.438658,0.334328,0.402317,10716400.0,27530849.0,1.0,0.2
Block-Chain.com,block-chain-com,BC,2018-11-29,1322,0.252993,0.260414,0.238934,0.252787,1041.0,2541347.0,1.0,0.22
BlockCAT,blockcat,CAT,2018-11-29,1307,6.63,7.1,5.65,6.34,1610800.0,46643884.0,1.0,6.23
BlockCDN,blockcdn,BCDN,2018-11-29,1908,0.271186,0.299649,0.222884,0.27055,1702800.0,0.0,1.0,0.1
BlockMason Credit Protocol,blockmason,BCPT,2018-11-29,465,1.85,2.39,1.61,1.81,105313000.0,125778741.0,1.0,1.34
BlockMesh,blockmesh,BMH,2018-11-29,1123,0.035564,0.037819,0.032622,0.035571,131301.0,782086.0,1.0,0.01
Blockchain Certified Data Token,blockchain-certified-data-token,BCDT,2018-11-29,1905,0.008345,0.008385,0.00822,0.008317,8456.0,0.0,0.9327,0.0
Blockchain Quotations Index Token,blockchain-quotations-index-token,BQT,2018-11-29,1856,0.028332,0.029535,0.027671,0.028384,212742.0,0.0,1.0,0.01
Blocklancer,blocklancer,LNC,2018-11-29,1024,0.021999,0.064559,0.016918,0.022025,75490.0,2646104.0,1.0,0.05
Blocknet,blocknet,BLOCK,2018-11-29,261,55.96,57.24,49.83,57.16,10855300.0,283506610.0,1.0,25.28
Blocknode,blocknode,BND,2018-11-29,1090,0.018631,0.020709,0.018012,0.018604,48900.0,749742.0,1.0,0.01
Blockpass,blockpass,PASS,2018-11-29,1321,0.020249,0.021216,0.019177,0.019478,18512.0,366977.0,1.0,0.01
Blockpool,blockpool,BPL,2018-11-29,1285,0.901819,0.962636,0.718501,0.900641,223749.0,20078791.0,1.0,0.49
Blockport,blockport,BPT,2018-11-29,523,0.800963,0.854753,0.674695,0.797946,4672240.0,41453819.0,1.0,0.28
Blocktix,blocktix,TIX,2018-11-29,341,2.27,3.72,2.02,2.25,60255500.0,90133600.0,1.0,3.38
Blocktrade Token,blocktrade-token,BTT,2018-11-29,544,0.105935,0.111413,0.088778,0.106131,1610180.0,6128722.0,1.0,0.05
Bloom,bloomtoken,BLT,2018-11-29,484,2.15,2.19,1.87,1.9,12822400.0,56902803.0,1.0,0.76
Blox,blox,CDT,2018-11-29,314,0.275649,0.286772,0.224866,0.2768,37212000.0,155187942.0,1.0,0.09
Blue Protocol,ethereum-blue,BLUE,2018-11-29,864,2.1,2.16,1.42,2.1,1091840.0,70362016.0,1.0,0.87
Blue Whale Token,blue-whale-token,BWX,2018-11-29,545,0.001039,0.001087,0.000936,0.00104,3784070.0,11230304.0,1.0,0.0
BlueCoin,bluecoin,BLU,2018-11-29,1249,0.017562,0.044049,0.014233,0.017553,56887.0,10037792.0,1.0,0.04
Bluzelle,bluzelle,BLZ,2018-11-29,218,0.786629,0.913922,0.700118,0.784651,77955400.0,129467415.0,1.0,0.43
BnkToTheFuture,bnktothefuture,BFT,2018-11-29,202,0.346843,0.356849,0.314445,0.348026,107745000.0,219252934.0,1.0,0.09
Bob's Repair,bobs-repair,BOB,2018-11-29,798,0.058977,0.067763,0.050426,0.063095,1392710.0,4939445.0,1.0,0.03
Bodhi,bodhi,BOT,2018-11-29,638,1.84,2.33,1.28,1.86,44561100.0,74370800.0,1.0,1.13
Bodhi [ETH],bodhi-eth,BOE,2018-11-29,1001,0.083202,0.090578,0.080795,0.083211,148226.0,551386.0,1.0,0.02
Bolenum,bolenum,BLN,2018-11-29,1737,0.088505,0.21667,0.049005,0.063261,249989.0,632611.0,1.0,0.21
Bolivarcoin,bolivarcoin,BOLI,2018-11-29,1560,0.202283,0.214742,0.098435,0.202591,118071.0,1766072.0,1.0,0.16
Bonpay,bonpay,BON,2018-11-29,974,2.17,3.76,1.7,2.15,418433.0,24286115.0,1.0,3.0
Boolberry,boolberry,BBR,2018-11-29,304,4.1,4.51,3.0,4.1,1930220.0,44777400.0,1.0,2.61
BoostCoin,boostcoin,BOST,2018-11-29,1564,0.595316,0.667971,0.522315,0.595386,1481330.0,7058591.0,1.0,0.26
Bottos,bottos,BTO,2018-11-29,392,0.372174,0.380203,0.344896,0.375828,22602400.0,178317343.0,1.0,0.16
Bounty0x,bounty0x,BNTY,2018-11-29,891,0.872376,0.942771,0.715756,0.881063,9028810.0,103659951.0,1.0,0.32
BoutsPro,boutspro,BOUTS,2018-11-29,948,0.030458,0.038748,0.0277,0.030465,132558.0,1844158.0,1.0,0.02
BowsCoin,bowscoin,BSC,2018-11-29,1705,0.021864,0.022504,0.019289,0.021837,22219.0,121198.0,1.0,0.01
BrahmaOS,brahmaos,BRM,2018-11-29,503,0.117544,0.186201,0.086704,0.117982,1499990.0,28313327.0,1.0,0.1
Bread,bread,BRD,2018-11-29,137,3.22,3.44,2.99,3.23,56455400.0,193464844.0,1.0,0.94
Breakout,breakout,BRK,2018-11-29,918,683.21,683.66,670.42,683.66,9346980.0,24784262.0,1.0,88.01
Breakout Stake,breakout-stake,BRX,2018-11-29,1272,2.82,3.29,2.43,2.86,2679490.0,17926152.0,1.0,1.79
Breezecoin,breezecoin,BRZC,2018-11-29,239,0.67665,0.710448,0.542696,0.676522,21616.0,5758752.0,0.9477,0.32
BriaCoin,briacoin,BRIA,2018-11-29,1091,4.91,125.48,4.9,70.67,378800.0,2373181.0,1.0,120.58
Brickblock,brickblock,BBK,2018-11-29,514,0.184682,0.185717,0.107057,0.184692,169139.0,13227847.0,1.0,0.12
Bridge Protocol,bridge-protocol,TOLL,2018-11-29,955,0.004648,0.005692,0.004224,0.004617,47827.0,845528.0,1.0,0.0
BridgeCoin,bridgecoin,BCO,2018-11-29,203,8.66,9.61,8.3,8.79,1282750.0,237392910.0,1.0,3.9
BritCoin,britcoin,BRIT,2018-11-29,1418,3.8,3.82,0.112291,3.8,103681.0,80850652.0,1.0,3.78
BrokerNekoNetwork,brokernekonetwork,BNN,2018-11-29,1638,0.000151,0.000188,0.000151,0.000153,375987.0,458884.0,1.0,0.0
Bubble,bubble,BUB,2018-11-29,2002,0.461457,0.473666,0.277364,0.463734,198409.0,14220.0,1.0,0.21
Budbo,budbo,BUBO,2018-11-29,1971,0.11746,0.118467,0.059622,0.116812,104006.0,0.0,1.0,0.08
Buggyra Coin Zero,buggyra-coin-zero,BCZERO,2018-11-29,173,0.025095,0.030646,0.018559,0.024989,107157.0,25759370.0,1.0,0.02
Bullion,bullion,CBX,2018-11-29,1256,7.23,33.68,6.31,7.23,82719.0,7280157.0,1.0,33.26
Bulwark,bulwark,BWK,2018-11-29,391,15.35,17.62,13.93,15.3,1431280.0,33122182.0,1.0,6.92
BumbaCoin,bumbacoin,BUMBA,2018-11-29,1641,0.036306,0.065701,0.025974,0.036327,104774.0,821187.0,1.0,0.05
BunnyCoin,bunnycoin,BUN,2018-11-29,1306,0.000163,0.000167,0.000113,0.000144,313086.0,14699677.0,1.0,0.0
BunnyToken,bunnytoken,BUNNY,2018-11-29,1109,0.008536,0.011822,0.007537,0.00852,153839.0,577940.0,0.9352,0.01
Burst,burst,BURST,2018-11-29,199,0.111857,0.130106,0.096532,0.112642,57575400.0,202793878.0,1.0,0.05
Business Credit Alliance Chain,business-credit-alliance-chain,BCAC,2018-11-29,453,0.008984,0.009203,0.008789,0.008867,42951.0,3930956.0,0.8083,0.0
BuzzCoin,buzzcoin,BUZZ,2018-11-29,1265,0.002991,0.002991,0.001631,0.002941,1067590.0,20971738.0,1.0,0.0
Byteball Bytes,byteball,GBYTE,2018-11-29,147,1187.23,1195.99,961.01,1187.1,39247000.0,765943099.0,1.0,450.67
Bytecoin,bytecoin-bcn,BCN,2018-11-29,36,0.016645,0.030134,0.013996,0.030134,631411968.0,5541012183.0,1.0,0.02
Bytom,bytom,BTM,2018-11-29,49,1.17,1.17,1.05,1.17,272244992.0,1150753170.0,1.0,0.27
C-Bit,c-bit,XCT,2018-11-29,1633,0.020013,0.024991,0.012362,0.013346,376514.0,2103754.0,1.0,0.02
C2C System,c2c-system,C2C,2018-11-29,1305,0.027837,0.028261,0.018917,0.02792,201936.0,5275777.0,1.0,0.01
CARAT,carat,CARAT,2018-11-29,1809,1.13,5.77,1.02,1.14,246536.0,0.0,1.0,5.29
CARDbuyers,cardbuyers,BCARD,2018-11-29,1974,0.025943,0.038766,0.021303,0.025976,5006.0,0.0,0.9126,0.02
CEDEX Coin,cedex-coin,CEDEX,2018-11-29,1933,0.184178,0.573042,0.152727,0.183899,10664.0,0.0,1.0,0.5
CEEK VR,ceek-vr,CEEK,2018-11-29,489,0.055064,0.183885,0.0522,0.054922,1073970.0,14826832.0,1.0,0.15
CFun,cfun,CFUN,2018-11-29,1045,0.10517,0.109225,0.08616,0.105191,21284800.0,5062504.0,1.0,0.04
CHEX,chex,CHEX,2018-11-29,1814,0.010337,0.010573,0.01025,0.010308,67068.0,0.0,1.0,0.01
CHIPS,chips,CHIPS,2018-11-29,1214,0.801096,1.75,0.543879,0.80032,101802.0,16655920.0,1.0,1.38
CJs,cjs,CJS,2018-11-29,1735,47.28,48.0,39.13,47.46,32605.0,79563.0,1.0,29.95
CK USD,ckusd,CKUSD,2018-11-29,1738,1.03,1.05,1.01,1.03,239095008.0,0.0,1.0,0.1
CMITCOIN,cmitcoin,CMIT,2018-11-29,1991,0.000177,0.000182,0.000122,0.000177,241559.0,0.0,1.0,0.0
COMSA [ETH],comsa-eth,CMS,2018-11-29,1902,3.89,4.51,3.57,3.88,15098800.0,0.0,1.0,1.81
COMSA [XEM],comsa-xem,CMS,2018-11-29,1896,3.88,4.3,3.63,3.88,7945730.0,0.0,1.0,1.77
COPYTRACK,copytrack,CPY,2018-11-29,1223,0.404955,0.433962,0.364944,0.418829,94200.0,5382548.0,1.0,0.2
CORION,corion,COR,2018-11-29,2050,1.02,1.62,0.922411,1.02,77775.0,0.0,1.0,1.14
COSS,coss,COSS,2018-11-29,337,2.85,2.99,1.99,2.86,10704200.0,181084940.0,1.0,1.38
CPChain,cpchain,CPC,2018-11-29,405,0.405879,0.429283,0.33393,0.409775,14159800.0,55518178.0,1.0,0.19
CREA,crea,CREA,2018-11-29,1061,1.25,2.9,1.09,1.34,1007050.0,17513783.0,1.0,2.75
CROAT,croat,CROAT,2018-11-29,1489,0.012126,0.012562,0.011079,0.012113,2824.0,332048.0,1.0,0.01
CRYPTO20,c20,C20,2018-11-29,174,3.88,3.96,3.45,3.89,14738100.0,97745920.0,1.0,1.07
CVCoin,cvcoin,CVN,2018-11-29,556,2.76,9.42,2.3,7.94,3921420.0,78086761.0,1.0,8.66
CWV Chain,cwv-chain,CWV,2018-11-29,1749,0.011971,0.01379,0.008221,0.011953,10171400.0,0.0,1.0,0.01
CYCLEAN,cyclean,CCL,2018-11-29,912,0.022822,0.030086,0.020304,0.022961,15206300.0,3766019.0,1.0,0.01
Cabbage,cabbage,CAB,2018-11-29,1657,0.054284,0.056572,0.049679,0.054574,422193.0,573031.0,1.0,0.03
Californium,californium,CF,2018-11-29,1645,0.197653,0.19866,0.079201,0.084324,41866.0,197962.0,1.0,0.13
Callisto Network,callisto-network,CLO,2018-11-29,452,0.051884,0.065953,0.046604,0.053085,593067.0,15602728.0,1.0,0.02
CampusCoin,campuscoin,CMPCO,2018-11-29,1366,0.046106,0.063878,0.035116,0.046169,2358150.0,14865146.0,1.0,0.03
CanYaCoin,canyacoin,CAN,2018-11-29,726,4.73,5.69,3.58,4.75,36827600.0,53397630.0,1.0,2.11
Canada eCoin,canada-ecoin,CDN,2018-11-29,1372,0.05892,0.072858,0.050761,0.060533,178162.0,5896855.0,1.0,0.03
Candy,candy,CANDY,2018-11-29,1945,0.001707,0.001882,0.001586,0.001692,1166210.0,0.0,1.0,0.0
CannabisCoin,cannabiscoin,CANN,2018-11-29,927,0.342582,0.604913,0.283238,0.348159,72061696.0,26888729.0,1.0,0.38
Cannation,cannation,CNNC,2018-11-29,1673,0.380559,1.69,0.269534,0.380086,344755.0,941432.0,1.0,1.42
CanonChain,cononchain,CZR,2018-11-29,597,0.029526,0.029741,0.028804,0.029366,368435.0,3739468.0,1.0,0.01
CapdaxToken,capdaxtoken,XCD,2018-11-29,1965,0.006366,0.006833,0.006046,0.006367,20184.0,0.0,1.0,0.0
Cappasity,cappasity,CAPP,2018-11-29,662,0.472275,0.52111,0.391337,0.463315,5142840.0,104109113.0,1.0,0.22
Capricoin,capricoin,CPC,2018-11-29,755,2.9,3.54,2.57,2.9,23531800.0,5139948.0,1.0,2.07
CarBlock,carblock,CAR,2018-11-29,1810,0.038657,0.03891,0.037704,0.038094,1334250.0,0.0,1.0,0.02
CarTaxi Token,cartaxi-token,CTX,2018-11-29,1364,0.152148,0.164456,0.136401,0.152009,767359.0,9210957.0,1.0,0.05
Carboncoin,carboncoin,CARBON,2018-11-29,1313,0.002288,0.002519,0.001063,0.00229,948815.0,35243862.0,1.0,0.0
Carboneum [C8] Token,carboneum-c8-token,C8,2018-11-29,951,0.011566,0.017316,0.010291,0.011579,6854.0,487098.0,1.0,0.01
Cardano,cardano,ADA,2018-11-29,10,1.17,1.33,1.04,1.11,1713769984.0,28885867828.0,1.0,0.35
Cardstack,cardstack,CARD,2018-11-29,585,0.007346,0.007812,0.006742,0.007347,7150780.0,6116745.0,1.0,0.0
Carebit,carebit,CARE,2018-11-29,1540,0.060596,0.06379,0.023662,0.060596,9874.0,5994775.0,0.9971,0.06
CargoX,cargox,CXO,2018-11-29,569,0.227739,0.289956,0.192721,0.228889,1375500.0,20147918.0,1.0,0.12
CariNet,carinet,CIT,2018-11-29,1846,0.038674,0.039097,0.03494,0.038681,417160.0,0.0,1.0,0.01
Carlive Chain,carlive-chain,IOV,2018-11-29,1815,0.009847,0.010051,0.009337,0.009777,2052080.0,0.0,1.0,0.0
CashBet Coin,cashbet-coin,CBC,2018-11-29,660,0.385773,0.609741,0.282324,0.372749,5342460.0,19351380.0,1.0,0.34
Cashaa,cashaa,CAS,2018-11-29,288,0.166821,0.201605,0.134931,0.165092,1338090.0,29812985.0,1.0,0.08
Cashbery Coin,cashbery-coin,CBC,2018-11-29,788,2.24,2.25,2.22,2.24,413020.0,11516664.0,1.0,1.15
Cashcoin,cashcoin,CASH,2018-11-29,1505,0.050587,0.057189,0.043346,0.05073,1622680.0,1072474.0,1.0,0.05
CasinoCoin,casinocoin,CSC,2018-11-29,369,0.533467,0.54453,0.474663,0.533398,130559.0,42148585.0,1.0,0.29
Castle,castle,CSTL,2018-11-29,976,0.090216,0.112075,0.051413,0.090242,8146.0,1000454.0,1.0,0.08
CatoCoin,catocoin,CATO,2018-11-29,1084,0.794079,0.948913,0.687785,0.793425,32631.0,595299.0,1.0,0.51
Cazcoin,cazcoin,CAZ,2018-11-29,1424,0.059629,0.07507,0.05326,0.059517,137627.0,894065.0,1.0,0.04
Ccore,ccore,CCO,2018-11-29,1472,2.56,4.87,2.23,2.54,508687.0,3045456.0,1.0,3.08
Celsius,celsius,CEL,2018-11-29,1910,0.218809,0.218809,0.218809,0.218809,329070.0,0.0,1.0,0.06
Centaure,centaure,CEN,2018-11-29,2000,0.020758,0.02083,0.009007,0.020762,31088.0,0.0,1.0,0.01
Centrality,centrality,CENNZ,2018-11-29,95,0.533586,0.541558,0.467721,0.537236,953305.0,367310650.0,1.0,0.15
Centurion,centurion,CNT,2018-11-29,1604,0.255626,0.306065,0.230413,0.254587,400727.0,13858454.0,1.0,0.16
Chainlink,chainlink,LINK,2018-11-29,45,1.38,1.44,1.18,1.38,30283200.0,482055000.0,1.0,0.41
Change,change,CAG,2018-11-29,566,1.68,1.92,1.52,1.66,24513900.0,61435418.0,1.0,0.73
ChatCoin,chatcoin,CHAT,2018-11-29,548,0.417758,0.541467,0.329709,0.417415,83369296.0,21512495.0,1.0,0.28
Cheesecoin,cheesecoin,CHEESE,2018-11-29,1623,0.000285,0.000363,0.000235,0.000297,2294.0,76958.0,1.0,0.0
ChessCoin,chesscoin,CHESS,2018-11-29,1473,0.022671,0.142148,0.017132,0.021064,198755.0,1138173.0,1.0,0.14
Chronobank,chronobank,TIME,2018-11-29,687,52.55,53.97,43.8,51.74,15832600.0,36744645.0,1.0,20.68
Chronologic,chronologic,DAY,2018-11-29,1302,12.73,27.31,11.25,12.75,149181.0,5221569.0,1.0,19.94
Cindicator,cindicator,CND,2018-11-29,161,0.315789,0.347056,0.273119,0.306334,348724000.0,442951793.0,1.0,0.13
Circuits of Value,circuits-of-value,COVAL,2018-11-29,602,0.050747,0.050911,0.043973,0.050785,4808440.0,50784800.0,1.0,0.02
Citadel,citadel,CTL,2018-11-29,1417,0.081785,0.180745,0.04774,0.081678,282141.0,450325.0,1.0,0.14
Civic,civic,CVC,2018-11-29,134,1.35,1.66,1.19,1.35,165316000.0,461921857.0,1.0,0.84
Civitas,civitas,CIV,2018-11-29,1985,0.102773,0.128087,0.070079,0.102688,6868.0,0.0,0.9988,0.06
Clams,clams,CLAM,2018-11-29,360,12.66,13.7,12.29,12.77,20608100.0,35842001.0,1.0,8.47
ClearCoin,clearcoin,XCLR,2018-11-29,1015,0.015526,0.022132,0.013496,0.015515,116939.0,12373200.0,1.0,0.01
ClearPoll,clearpoll,POLL,2018-11-29,780,9.99,11.26,8.09,9.96,2930700.0,69736850.0,1.0,5.29
Clipper Coin,clipper-coin,CCCX,2018-11-29,877,0.010466,0.011513,0.008885,0.010603,577029.0,6245107.0,1.0,0.01
CloakCoin,cloakcoin,CLOAK,2018-11-29,330,35.03,35.99,29.7,30.96,50494300.0,156440604.0,1.0,9.76
ClubCoin,clubcoin,CLUB,2018-11-29,1873,6.56,7.14,5.98,6.34,22251200.0,0.0,1.0,2.65
Cobinhood,cobinhood,COB,2018-11-29,425,1.34,2.84,1.24,1.39,5534630.0,478126477.0,1.0,1.77
Cobrabytes,cobrabytes,COBRA,2018-11-29,1960,0.1891,0.213476,0.129929,0.188452,75481.0,0.0,0.9923,0.12
CoffeeCoin,coffeecoin,CFC,2018-11-29,1999,0.004216,0.006553,0.003666,0.004203,41424.0,242968.0,1.0,0.01
Cofound.it,cofound-it,CFI,2018-11-29,1188,0.410469,0.476606,0.342565,0.410748,38198500.0,133493100.0,1.0,0.22
Coimatic 2.0,coimatic-2,CTIC2,2018-11-29,1727,0.03818,0.104956,0.021616,0.0398,372416.0,167924.0,1.0,0.1
Coimatic 3.0,coimatic-3,CTIC3,2018-11-29,1728,57.32,57.49,39.59,41.06,167908.0,191357.0,1.0,36.82
Coin Lion,coin-lion,LION,2018-11-29,873,0.048797,0.059052,0.042425,0.048818,5817.0,1573217.0,1.0,0.02
Coin(O),coin,CNO,2018-11-29,1536,0.0516,0.052042,0.026545,0.027449,147396.0,2883494.0,1.0,0.05
Coin2.1,coin2-1,C2,2018-11-29,1581,0.017999,0.02045,0.015405,0.01799,2657860.0,1798614.0,1.0,0.01
Coin2Play,coin2play,C2P,2018-11-29,1889,0.334767,0.394316,0.332869,0.340734,472058.0,0.0,1.0,0.14
CoinEx Token,coinex-token,CET,2018-11-29,2057,0.020995,0.022151,0.020995,0.021358,0.0,0.0,1.0,0.0
CoinFi,coinfi,COFI,2018-11-29,876,0.354476,0.360843,0.248407,0.357603,21603900.0,16641890.0,1.0,0.12
CoinMeet,coinmeet,MEET,2018-11-29,1799,0.255379,0.262508,0.249795,0.252769,26521200.0,20800558.0,1.0,0.07
CoinPoker,coinpoker,CHP,2018-11-29,717,0.141523,0.148046,0.109017,0.142737,3623300.0,35294930.0,1.0,0.06
CoinToGo,cointogo,2GO,2018-11-29,1411,0.766769,0.854509,0.670887,0.766769,66831.0,2767055.0,0.9932,0.42
Coinlancer,coinlancer,CL,2018-11-29,1088,0.501738,0.6381,0.345451,0.487106,3641500.0,15753038.0,1.0,0.36
Coinonat,coinonat,CXT,2018-11-29,1719,0.146624,0.399212,0.092841,0.146801,504318.0,586960.0,1.0,0.39
CoinonatX,coinonatx,XCXT,2018-11-29,1668,0.386417,0.924818,0.258795,0.381963,452361.0,6743235.0,1.0,0.9
Coinsuper Ecosystem Network,coinsuper-ecosystem-network,CEN,2018-11-29,765,0.018101,0.022369,0.018101,0.018333,391902.0,2559659.0,1.0,0.01
